Jahr;BFS_Nummer;Gemeinde;Indikator;Wert
2014;2846;Gelterkinden;Ressourcenausgleich_Empfängergemeinden_CHF;4747542.0
2014;2846;Gelterkinden;Zusatzbeitrag_CHF;200000.0
2014;2846;Gelterkinden;Lastenabgeltung_Bildung_Schülerzahl_CHF;204586.0
2014;2846;Gelterkinden;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2846;Gelterkinden;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2014;2846;Gelterkinden;Kumulierte_Sonderlastenabgeltung_CHF;141404.0
2014;2846;Gelterkinden;Lastenabgeltung_Total_CHF;345990.0
2014;2846;Gelterkinden;Finanzierung_Ausgleichsfonds_CHF;104032.0
2014;2846;Gelterkinden;Kompensation_vergangene_Aufgabenverschiebung_CHF;156034.0
2014;2846;Gelterkinden;Gemeindeanteil_Ergänzungsleistungen_CHF;974719.0
2014;2846;Gelterkinden;Nettobelastung_CHF;0.0
2014;2846;Gelterkinden;Nettogutschrift_CHF;4058747.0
2014;2846;Gelterkinden;Mittlere_Wohnbevölkerung_Vorjahr;5758.0
2014;2846;Gelterkinden;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;8326560.15
2014;2846;Gelterkinden;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;291185.65
2014;2846;Gelterkinden;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;171354.6
2014;2846;Gelterkinden;Steuerkraft_Total_CHF;8666027.01770489
2014;2846;Gelterkinden;Steuerkraft_pro_Einwohner_CHF;1505.04116319988
2014;2846;Gelterkinden;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;5004539.0
2014;2846;Gelterkinden;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2846;Gelterkinden;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;256997.0
2014;2847;Häfelfingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2847;Häfelfingen;Ressourcenausgleich_Empfängergemeinden_CHF;306372.0
2014;2847;Häfelfingen;Zusatzbeitrag_CHF;82623.0
2014;2847;Häfelfingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2014;2847;Häfelfingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2847;Häfelfingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;37350.0
2014;2847;Häfelfingen;Kumulierte_Sonderlastenabgeltung_CHF;9991.0
2014;2847;Häfelfingen;Lastenabgeltung_Total_CHF;47341.0
2014;2847;Häfelfingen;Finanzierung_Ausgleichsfonds_CHF;4987.0
2014;2847;Häfelfingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;7479.0
2014;2847;Häfelfingen;Gemeindeanteil_Ergänzungsleistungen_CHF;46721.0
2014;2847;Häfelfingen;Nettobelastung_CHF;0.0
2014;2847;Häfelfingen;Nettogutschrift_CHF;377149.0
2014;2847;Häfelfingen;Mittlere_Wohnbevölkerung_Vorjahr;276.0
2014;2847;Häfelfingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;382626.35
2014;2847;Häfelfingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;5033.4
2014;2847;Häfelfingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;484.35
2014;2847;Häfelfingen;Steuerkraft_Total_CHF;336584.351588748
2014;2847;Häfelfingen;Steuerkraft_pro_Einwohner_CHF;1219.50852024909
2014;2847;Häfelfingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;318691.0
2014;2847;Häfelfingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2847;Häfelfingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;12319.0
2014;2848;Hemmiken;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2848;Hemmiken;Ressourcenausgleich_Empfängergemeinden_CHF;274413.0
2014;2848;Hemmiken;Zusatzbeitrag_CHF;66533.0
2014;2848;Hemmiken;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2014;2848;Hemmiken;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2848;Hemmiken;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;34010.0
2014;2848;Hemmiken;Kumulierte_Sonderlastenabgeltung_CHF;7367.0
2014;2848;Hemmiken;Lastenabgeltung_Total_CHF;41377.0
2014;2848;Hemmiken;Finanzierung_Ausgleichsfonds_CHF;4788.0
2014;2848;Hemmiken;Kompensation_vergangene_Aufgabenverschiebung_CHF;7181.0
2014;2848;Hemmiken;Gemeindeanteil_Ergänzungsleistungen_CHF;44859.0
2014;2848;Hemmiken;Nettobelastung_CHF;0.0
2014;2848;Hemmiken;Nettogutschrift_CHF;325495.0
2014;2848;Hemmiken;Mittlere_Wohnbevölkerung_Vorjahr;265.0
2014;2848;Hemmiken;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;413473.25
2014;2848;Hemmiken;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;3590.85
2014;2848;Hemmiken;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;7172.55
2014;2848;Hemmiken;Steuerkraft_Total_CHF;342918.243671373
2014;2848;Hemmiken;Steuerkraft_pro_Einwohner_CHF;1294.03110819386
2014;2848;Hemmiken;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;286241.0
2014;2848;Hemmiken;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2848;Hemmiken;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;11828.0
2014;2849;Itingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2849;Itingen;Ressourcenausgleich_Empfängergemeinden_CHF;582866.0
2014;2849;Itingen;Zusatzbeitrag_CHF;0.0
2014;2849;Itingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;203554.0
2014;2849;Itingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2849;Itingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2014;2849;Itingen;Kumulierte_Sonderlastenabgeltung_CHF;68233.0
2014;2849;Itingen;Lastenabgeltung_Total_CHF;271787.0
2014;2849;Itingen;Finanzierung_Ausgleichsfonds_CHF;36821.0
2014;2849;Itingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;55227.0
2014;2849;Itingen;Gemeindeanteil_Ergänzungsleistungen_CHF;344994.0
2014;2849;Itingen;Nettobelastung_CHF;0.0
2014;2849;Itingen;Nettogutschrift_CHF;417611.0
2014;2849;Itingen;Mittlere_Wohnbevölkerung_Vorjahr;2038.0
2014;2849;Itingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;3953669.5
2014;2849;Itingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;389996.5
2014;2849;Itingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;319117.25
2014;2849;Itingen;Steuerkraft_Total_CHF;4164764.54150144
2014;2849;Itingen;Steuerkraft_pro_Einwohner_CHF;2043.5547308643
2014;2849;Itingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;673828.0
2014;2849;Itingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2849;Itingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;90962.0
2014;2850;Känerkinden;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2850;Känerkinden;Ressourcenausgleich_Empfängergemeinden_CHF;178991.0
2014;2850;Känerkinden;Zusatzbeitrag_CHF;0.0
2014;2850;Känerkinden;Lastenabgeltung_Bildung_Schülerzahl_CHF;176.0
2014;2850;Känerkinden;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2850;Känerkinden;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;2378.0
2014;2850;Känerkinden;Kumulierte_Sonderlastenabgeltung_CHF;7555.0
2014;2850;Känerkinden;Lastenabgeltung_Total_CHF;10109.0
2014;2850;Känerkinden;Finanzierung_Ausgleichsfonds_CHF;8672.0
2014;2850;Känerkinden;Kompensation_vergangene_Aufgabenverschiebung_CHF;13007.0
2014;2850;Känerkinden;Gemeindeanteil_Ergänzungsleistungen_CHF;81255.0
2014;2850;Känerkinden;Nettobelastung_CHF;0.0
2014;2850;Känerkinden;Nettogutschrift_CHF;86166.0
2014;2850;Känerkinden;Mittlere_Wohnbevölkerung_Vorjahr;480.0
2014;2850;Känerkinden;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1006748.75
2014;2850;Känerkinden;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;1803.0
2014;2850;Känerkinden;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;4932.5
2014;2850;Känerkinden;Steuerkraft_Total_CHF;939194.204983821
2014;2850;Känerkinden;Steuerkraft_pro_Einwohner_CHF;1956.65459371629
2014;2850;Känerkinden;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;200415.0
2014;2850;Känerkinden;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2850;Känerkinden;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;21424.0
2014;2851;Kilchberg;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2851;Kilchberg;Ressourcenausgleich_Empfängergemeinden_CHF;142732.0
2014;2851;Kilchberg;Zusatzbeitrag_CHF;23182.0
2014;2851;Kilchberg;Lastenabgeltung_Bildung_Schülerzahl_CHF;26678.0
2014;2851;Kilchberg;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2851;Kilchberg;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;11637.0
2014;2851;Kilchberg;Kumulierte_Sonderlastenabgeltung_CHF;9505.0
2014;2851;Kilchberg;Lastenabgeltung_Total_CHF;47820.0
2014;2851;Kilchberg;Finanzierung_Ausgleichsfonds_CHF;2782.0
2014;2851;Kilchberg;Kompensation_vergangene_Aufgabenverschiebung_CHF;4173.0
2014;2851;Kilchberg;Gemeindeanteil_Ergänzungsleistungen_CHF;26069.0
2014;2851;Kilchberg;Nettobelastung_CHF;0.0
2014;2851;Kilchberg;Nettogutschrift_CHF;180710.0
2014;2851;Kilchberg;Mittlere_Wohnbevölkerung_Vorjahr;154.0
2014;2851;Kilchberg;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;256813.72
2014;2851;Kilchberg;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;2136.3
2014;2851;Kilchberg;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;533.45
2014;2851;Kilchberg;Steuerkraft_Total_CHF;216019.386094849
2014;2851;Kilchberg;Steuerkraft_pro_Einwohner_CHF;1402.72328633019
2014;2851;Kilchberg;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;149605.0
2014;2851;Kilchberg;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2851;Kilchberg;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;6873.0
2014;2852;Läufelfingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2852;Läufelfingen;Ressourcenausgleich_Empfängergemeinden_CHF;1190730.0
2014;2852;Läufelfingen;Zusatzbeitrag_CHF;195047.0
2014;2852;Läufelfingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;99578.0
2014;2852;Läufelfingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2852;Läufelfingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;53510.0
2014;2852;Läufelfingen;Kumulierte_Sonderlastenabgeltung_CHF;50232.0
2014;2852;Läufelfingen;Lastenabgeltung_Total_CHF;203320.0
2014;2852;Läufelfingen;Finanzierung_Ausgleichsfonds_CHF;23126.0
2014;2852;Läufelfingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;34686.0
2014;2852;Läufelfingen;Gemeindeanteil_Ergänzungsleistungen_CHF;216679.0
2014;2852;Läufelfingen;Nettobelastung_CHF;0.0
2014;2852;Läufelfingen;Nettogutschrift_CHF;1314606.0
2014;2852;Läufelfingen;Mittlere_Wohnbevölkerung_Vorjahr;1280.0
2014;2852;Läufelfingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1971956.2
2014;2852;Läufelfingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;40560.4
2014;2852;Läufelfingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;67484.6
2014;2852;Läufelfingen;Steuerkraft_Total_CHF;1791098.45374793
2014;2852;Läufelfingen;Steuerkraft_pro_Einwohner_CHF;1399.29566699057
2014;2852;Läufelfingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;1247860.0
2014;2852;Läufelfingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2852;Läufelfingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;57130.0
2014;2853;Maisprach;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2853;Maisprach;Ressourcenausgleich_Empfängergemeinden_CHF;176987.0
2014;2853;Maisprach;Zusatzbeitrag_CHF;0.0
2014;2853;Maisprach;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2014;2853;Maisprach;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2853;Maisprach;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;31714.0
2014;2853;Maisprach;Kumulierte_Sonderlastenabgeltung_CHF;19299.0
2014;2853;Maisprach;Lastenabgeltung_Total_CHF;51013.0
2014;2853;Maisprach;Finanzierung_Ausgleichsfonds_CHF;17182.0
2014;2853;Maisprach;Kompensation_vergangene_Aufgabenverschiebung_CHF;25771.0
2014;2853;Maisprach;Gemeindeanteil_Ergänzungsleistungen_CHF;160986.0
2014;2853;Maisprach;Nettobelastung_CHF;0.0
2014;2853;Maisprach;Nettogutschrift_CHF;24061.0
2014;2853;Maisprach;Mittlere_Wohnbevölkerung_Vorjahr;951.0
2014;2853;Maisprach;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;2301102.2
2014;2853;Maisprach;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;47357.7
2014;2853;Maisprach;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;30232.65
2014;2853;Maisprach;Steuerkraft_Total_CHF;2038417.95967424
2014;2853;Maisprach;Steuerkraft_pro_Einwohner_CHF;2143.44685559857
2014;2853;Maisprach;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;219433.0
2014;2853;Maisprach;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2853;Maisprach;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;42446.0
2014;2854;Nusshof;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2854;Nusshof;Ressourcenausgleich_Empfängergemeinden_CHF;42546.0
2014;2854;Nusshof;Zusatzbeitrag_CHF;0.0
2014;2854;Nusshof;Lastenabgeltung_Bildung_Schülerzahl_CHF;18741.0
2014;2854;Nusshof;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2854;Nusshof;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;18647.0
2014;2854;Nusshof;Kumulierte_Sonderlastenabgeltung_CHF;9725.0
2014;2854;Nusshof;Lastenabgeltung_Total_CHF;47113.0
2014;2854;Nusshof;Finanzierung_Ausgleichsfonds_CHF;4517.0
2014;2854;Nusshof;Kompensation_vergangene_Aufgabenverschiebung_CHF;6775.0
2014;2854;Nusshof;Gemeindeanteil_Ergänzungsleistungen_CHF;42320.0
2014;2854;Nusshof;Nettobelastung_CHF;0.0
2014;2854;Nusshof;Nettogutschrift_CHF;36047.0
2014;2854;Nusshof;Mittlere_Wohnbevölkerung_Vorjahr;250.0
2014;2854;Nusshof;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;526806.1
2014;2854;Nusshof;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;14389.0
2014;2854;Nusshof;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;2962.0
2014;2854;Nusshof;Steuerkraft_Total_CHF;539842.667795556
2014;2854;Nusshof;Steuerkraft_pro_Einwohner_CHF;2159.37067118222
2014;2854;Nusshof;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;53704.0
2014;2854;Nusshof;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2854;Nusshof;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;11158.0
2014;2855;Oltingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2855;Oltingen;Ressourcenausgleich_Empfängergemeinden_CHF;559509.0
2014;2855;Oltingen;Zusatzbeitrag_CHF;189776.0
2014;2855;Oltingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;62799.0
2014;2855;Oltingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2855;Oltingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;70543.0
2014;2855;Oltingen;Kumulierte_Sonderlastenabgeltung_CHF;33051.0
2014;2855;Oltingen;Lastenabgeltung_Total_CHF;166393.0
2014;2855;Oltingen;Finanzierung_Ausgleichsfonds_CHF;8600.0
2014;2855;Oltingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;12899.0
2014;2855;Oltingen;Gemeindeanteil_Ergänzungsleistungen_CHF;80578.0
2014;2855;Oltingen;Nettobelastung_CHF;0.0
2014;2855;Oltingen;Nettogutschrift_CHF;813601.0
2014;2855;Oltingen;Mittlere_Wohnbevölkerung_Vorjahr;476.0
2014;2855;Oltingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;600207.05
2014;2855;Oltingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;16087.3
2014;2855;Oltingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;21934.45
2014;2855;Oltingen;Steuerkraft_Total_CHF;549359.149156692
2014;2855;Oltingen;Steuerkraft_pro_Einwohner_CHF;1154.11585957288
2014;2855;Oltingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;580754.0
2014;2855;Oltingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2855;Oltingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;21245.0
2014;2856;Ormalingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2856;Ormalingen;Ressourcenausgleich_Empfängergemeinden_CHF;1277663.0
2014;2856;Ormalingen;Zusatzbeitrag_CHF;0.0
2014;2856;Ormalingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2014;2856;Ormalingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2856;Ormalingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;35619.0
2014;2856;Ormalingen;Kumulierte_Sonderlastenabgeltung_CHF;10743.0
2014;2856;Ormalingen;Lastenabgeltung_Total_CHF;46362.0
2014;2856;Ormalingen;Finanzierung_Ausgleichsfonds_CHF;36261.0
2014;2856;Ormalingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;54387.0
2014;2856;Ormalingen;Gemeindeanteil_Ergänzungsleistungen_CHF;339747.0
2014;2856;Ormalingen;Nettobelastung_CHF;0.0
2014;2856;Ormalingen;Nettogutschrift_CHF;893630.0
2014;2856;Ormalingen;Mittlere_Wohnbevölkerung_Vorjahr;2007.0
2014;2856;Ormalingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;3580335.51
2014;2856;Ormalingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;112526.5
2014;2856;Ormalingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;95585.15
2014;2856;Ormalingen;Steuerkraft_Total_CHF;3397751.24633177
2014;2856;Ormalingen;Steuerkraft_pro_Einwohner_CHF;1692.95029712595
2014;2856;Ormalingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;1367241.0
2014;2856;Ormalingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2856;Ormalingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;89578.0
2014;2857;Rickenbach;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2857;Rickenbach;Ressourcenausgleich_Empfängergemeinden_CHF;469839.0
2014;2857;Rickenbach;Zusatzbeitrag_CHF;38350.0
2014;2857;Rickenbach;Lastenabgeltung_Bildung_Schülerzahl_CHF;65045.0
2014;2857;Rickenbach;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2857;Rickenbach;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;16442.0
2014;2857;Rickenbach;Kumulierte_Sonderlastenabgeltung_CHF;23306.0
2014;2857;Rickenbach;Lastenabgeltung_Total_CHF;104793.0
2014;2857;Rickenbach;Finanzierung_Ausgleichsfonds_CHF;10624.0
2014;2857;Rickenbach;Kompensation_vergangene_Aufgabenverschiebung_CHF;15934.0
2014;2857;Rickenbach;Gemeindeanteil_Ergänzungsleistungen_CHF;99537.0
2014;2857;Rickenbach;Nettobelastung_CHF;0.0
2014;2857;Rickenbach;Nettogutschrift_CHF;486887.0
2014;2857;Rickenbach;Mittlere_Wohnbevölkerung_Vorjahr;588.0
2014;2857;Rickenbach;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1013263.65
2014;2857;Rickenbach;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;3462.85
2014;2857;Rickenbach;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;5577.9
2014;2857;Rickenbach;Steuerkraft_Total_CHF;899938.81106885
2014;2857;Rickenbach;Steuerkraft_pro_Einwohner_CHF;1530.50818208988
2014;2857;Rickenbach;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;496083.0
2014;2857;Rickenbach;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2857;Rickenbach;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;26244.0
2014;2858;Rothenfluh;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2858;Rothenfluh;Ressourcenausgleich_Empfängergemeinden_CHF;821995.0
2014;2858;Rothenfluh;Zusatzbeitrag_CHF;200000.0
2014;2858;Rothenfluh;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2014;2858;Rothenfluh;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2858;Rothenfluh;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;125989.0
2014;2858;Rothenfluh;Kumulierte_Sonderlastenabgeltung_CHF;25986.0
2014;2858;Rothenfluh;Lastenabgeltung_Total_CHF;151975.0
2014;2858;Rothenfluh;Finanzierung_Ausgleichsfonds_CHF;14165.0
2014;2858;Rothenfluh;Kompensation_vergangene_Aufgabenverschiebung_CHF;21245.0
2014;2858;Rothenfluh;Gemeindeanteil_Ergänzungsleistungen_CHF;132716.0
2014;2858;Rothenfluh;Nettobelastung_CHF;0.0
2014;2858;Rothenfluh;Nettogutschrift_CHF;1005844.0
2014;2858;Rothenfluh;Mittlere_Wohnbevölkerung_Vorjahr;784.0
2014;2858;Rothenfluh;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1106091.66
2014;2858;Rothenfluh;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;8531.9
2014;2858;Rothenfluh;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;24356.7
2014;2858;Rothenfluh;Steuerkraft_Total_CHF;1004375.60181472
2014;2858;Rothenfluh;Steuerkraft_pro_Einwohner_CHF;1281.09132884531
2014;2858;Rothenfluh;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;856987.0
2014;2858;Rothenfluh;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2858;Rothenfluh;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;34992.0
2014;2859;Rümlingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2859;Rümlingen;Ressourcenausgleich_Empfängergemeinden_CHF;457915.0
2014;2859;Rümlingen;Zusatzbeitrag_CHF;156576.0
2014;2859;Rümlingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;62650.0
2014;2859;Rümlingen;Lastenabgeltung_Sozialhilfe_CHF;10973.0
2014;2859;Rümlingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;13359.0
2014;2859;Rümlingen;Kumulierte_Sonderlastenabgeltung_CHF;21920.0
2014;2859;Rümlingen;Lastenabgeltung_Total_CHF;108902.0
2014;2859;Rümlingen;Finanzierung_Ausgleichsfonds_CHF;6992.0
2014;2859;Rümlingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;10487.0
2014;2859;Rümlingen;Gemeindeanteil_Ergänzungsleistungen_CHF;65512.0
2014;2859;Rümlingen;Nettobelastung_CHF;0.0
2014;2859;Rümlingen;Nettogutschrift_CHF;640402.0
2014;2859;Rümlingen;Mittlere_Wohnbevölkerung_Vorjahr;387.0
2014;2859;Rümlingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;457976.05
2014;2859;Rümlingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;26490.1
2014;2859;Rümlingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;20431.55
2014;2859;Rümlingen;Steuerkraft_Total_CHF;443622.648432323
2014;2859;Rümlingen;Steuerkraft_pro_Einwohner_CHF;1146.3117530551
2014;2859;Rümlingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;475188.0
2014;2859;Rümlingen;Kürzung_infolge_Steuerfuss_unter_Durchschnittssteuerfuss_CHF;0.0
2014;2859;Rümlingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;17273.0
2014;2860;Rünenberg;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2014;2860;Rünenberg;Ressourcenausgleich_Empfängergemeinden_CHF;622240.0
2014;2860;Rünenberg;Zusatzbeitrag_CHF;54353.0
2014;2860;Rünenberg;Lastenabgeltung_Bildung_Schülerzahl_CHF;14658.0
2014;2860;Rünenberg;Lastenabgeltung_Sozialhilfe_CHF;0.0
2014;2860;Rünenberg;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;44799.0
2014;2860;Rünenberg;Kumulierte_Sonderlastenabgeltung_CHF;21305.0
2014;2860;Rünenberg;Lastenabgeltung_Total_CHF;80762.0
2014;2860;Rünenberg;Finanzierung_Ausgleichsfonds_CHF;13840.0
2014;2860;Rünenberg;Kompensation_vergangene_Aufgabenverschiebung_CHF;20758.0
2014;2860;Rünenberg;Gemeindeanteil_Ergänzungsleistungen_CHF;129669.0
2014;2860;Rünenberg;Nettobelastung_CHF;0.0
2014;2860;Rünenberg;Nettogutschrift_CHF;593088.0
2014;2860;Rünenberg;Mittlere_Wohnbevölkerung_Vorjahr;766.0
2014;2860;Rünenberg;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1235973.05
2014;2860;Rünenberg;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;14577.4
2014;2860;Rünenberg;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;22768.6
2014;2860;Rünenberg;Steuerkraft_Total_CHF;1162197.70436758
2014;2860;Rünenberg;Steuerkraft_pro_Einwohner_CHF;1517.22937906994
2014;2860;Rünenberg;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;656429.0
